"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C02_001E","S1903_C02_001M","S1903_C01_002E","S1903_C01_002M","S1903_C02_002E","S1903_C02_002M","S1903_C01_003E","S1903_C01_003M","S1903_C02_003E","S1903_C02_003M","S1903_C01_004E","S1903_C01_004M","S1903_C02_004E","S1903_C02_004M","S1903_C01_005E","S1903_C01_005M","S1903_C02_005E","S1903_C02_005M","S1903_C01_006E","S1903_C01_006M","S1903_C02_006E","S1903_C02_006M","S1903_C01_007E","S1903_C01_007M","S1903_C02_007E","S1903_C02_007M","S1903_C01_008E","S1903_C01_008M","S1903_C02_008E","S1903_C02_008M","S1903_C01_009E","S1903_C01_009M","S1903_C02_009E","S1903_C02_009M","S1903_C01_010E","S1903_C01_010M","S1903_C02_010E","S1903_C02_010M","S1903_C01_012E","S1903_C01_012M","S1903_C02_012E","S1903_C02_012M","S1903_C01_013E","S1903_C01_013M","S1903_C02_013E","S1903_C02_013M","S1903_C01_014E","S1903_C01_014M","S1903_C02_014E","S1903_C02_014M","S1903_C01_015E","S1903_C01_015M","S1903_C02_015E","S1903_C02_015M","S1903_C01_016E","S1903_C01_016M","S1903_C02_016E","S1903_C02_016M","S1903_C01_017E","S1903_C01_017M","S1903_C02_017E","S1903_C02_017M","S1903_C01_018E","S1903_C01_018M","S1903_C02_018E","S1903_C02_018M","S1903_C01_019E","S1903_C01_019M","S1903_C02_019E","S1903_C02_019M","S1903_C01_020E","S1903_C01_020M","S1903_C02_020E","S1903_C02_020M","S1903_C01_021E","S1903_C01_021M","S1903_C02_021E","S1903_C02_021M","S1903_C01_022E","S1903_C01_022M","S1903_C02_022E","S1903_C02_022M","S1903_C01_023E","S1903_C01_023M","S1903_C02_023E","S1903_C02_023M","S1903_C01_024E","S1903_C01_024M","S1903_C02_024E","S1903_C02_024M","S1903_C01_025E","S1903_C01_025M","S1903_C02_025E","S1903_C02_025M","S1903_C01_026E","S1903_C01_026M","S1903_C02_026E","S1903_C02_026M","S1903_C01_027E","S1903_C01_027M","S1903_C02_027E","S1903_C02_027M","S1903_C01_028E","S1903_C01_028M","S1903_C02_028E","S1903_C02_028M","S1903_C01_029E","S1903_C01_029M","S1903_C02_029E","S1903_C02_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_030E","S1903_C02_030M","S1903_C01_031E","S1903_C01_031M","S1903_C02_031E","S1903_C02_031M",
"1400000US13121004400","Census Tract 44, Fulton County, Georgia","425","136","15585","9166","1.2","3.4","-","-222222222","97.2","6.2","15608","8825","1.6","4.2","-","-222222222","0.0","9.0","-","-222222222","0.0","9.0","-","-222222222","0.0","9.0","-","-222222222","0.0","9.0","-","-222222222","1.2","3.4","-","**","0.0","9.0","-","**","12.2","12.0","22500","21527","12.7","11.7","4722","31924","59.1","17.5","15793","8747","16.0","17.6","7361","5795","169","133","16583","2988","25.4","30.2","20350","27508","74.6","30.2","16500","2363","0.0","20.9","-","-222222222","92.9","12.3","16626","4347","7.1","12.3","-","**","256","115","8061","3402","65.2","26.6","8087","34003","63.3","25.3","7959","34054","2.0","5.5","-","-222222222","34.8","26.6","7446","31241","24.6","18.4","6033","6202","10.2","18.7","-","-222222222","27.3","-888888888.0","(X)","-888888888","30.8","-888888888.0","(X)","(X)","25.0","-888888888.0","(X)","(X)",
"1400000US13121004800","Census Tract 48, Fulton County, Georgia","268","91","10636","2187","29.1","19.1","12188","101433","68.3","19.0","8688","4554","0.0","13.8","-","-222222222","0.0","13.8","-","-222222222","0.0","13.8","-","-222222222","2.6","4.5","2,500-","-333333333","0.0","13.8","-","-222222222","2.6","4.5","2,500-","***","29.1","19.1","12188","101433","4.5","8.2","2,500-","-333333333","54.5","15.6","11328","9478","24.6","12.3","9773","7035","16.4","12.6","10909","21943","92","45","4630","6280","64.1","26.1","3102","2405","35.9","26.1","33417","41455","28.3","23.6","32833","40474","64.1","26.1","3102","2405","7.6","13.9","-","**","176","81","11318","1535","40.3","20.1","6528","7268","40.3","20.1","6528","7268","0.0","20.2","-","-222222222","59.7","20.1","14327","50013","39.8","25.0","12035","6357","19.9","15.5","68750","85073","29.5","-888888888.0","(X)","-888888888","35.9","-888888888.0","(X)","(X)","26.1","-888888888.0","(X)","(X)",
"1400000US13121004900","Census Tract 49, Fulton County, Georgia","1094","105","85789","36920","44.1","8.2","91406","27663","51.8","7.5","70292","51276","0.0","3.6","-","-222222222","2.2","2.3","156250","362115","0.0","3.6","-","-222222222","0.0","3.6","-","-222222222","1.8","3.0","-","-222222222","3.7","3.5","97396","38742","43.3","8.2","91875","16518","1.1","2.1","-","-222222222","50.5","8.7","100263","13478","43.8","8.5","56607","25938","4.7","5.5","9861","49302","526","92","127551","20231","40.9","11.0","114519","70903","59.1","11.0","128342","12544","79.3","11.2","136477","17334","17.7","10.5","21979","52513","3.0","4.6","-","**","568","130","46786","22848","53.3","14.0","36875","33631","50.2","14.3","36875","35066","3.2","3.3","45000","109508","46.7","14.0","63250","48141","24.8","13.2","42796","43550","21.8","10.3","93958","10850","21.0","-888888888.0","(X)","-888888888","17.1","-888888888.0","(X)","(X)","24.6","-888888888.0","(X)","(X)",
"1400000US13121005000","Census Tract 50, Fulton County, Georgia","965","102","47378","5615","63.0","10.2","52143","42963","20.7","9.8","45897","4342","0.0","4.1","-","-222222222","1.5","2.4","-","-222222222","1.9","3.5","-","-222222222","7.6","5.0","31344","16207","5.4","5.4","2,500-","-333333333","9.5","5.4","31938","28243","61.0","10.3","68750","38846","8.5","5.9","46327","1273","69.7","8.2","51569","21288","20.1","6.5","46667","12677","1.7","1.8","28750","54127","304","88","80345","66445","40.5","20.1","81625","104907","59.5","20.1","47298","83173","74.0","15.9","94732","43528","19.7","14.0","7794","2884","6.3","9.3","-","**","661","112","47210","4537","34.2","10.5","45051","2235","13.9","7.2","25714","7817","20.3","9.0","47357","21433","65.8","10.5","50644","8933","43.7","13.7","51326","17206","22.1","11.9","48816","19641","24.0","-888888888.0","(X)","-888888888","22.7","-888888888.0","(X)","(X)","24.7","-888888888.0","(X)","(X)",
"1400000US13121005200","Census Tract 52, Fulton County, Georgia","1865","142","67188","11910","61.3","5.4","83977","8787","30.6","5.6","17078","8453","1.1","1.2","9583","118177","3.8","3.0","83333","124000","0.0","2.1","-","-222222222","1.1","1.2","131250","100739","2.2","2.1","163068","131693","2.8","2.1","101250","55865","60.1","5.6","83750","8825","8.6","4.5","15338","20670","59.8","5.5","82500","12366","26.1","4.8","69188","30192","5.5","2.0","20972","19585","926","135","60357","28723","53.6","9.6","31739","23100","46.4","9.6","108654","78078","60.4","8.8","108990","31752","34.8","8.5","6384","2896","4.9","4.2","54609","51191","939","149","67188","18229","44.9","7.2","55956","14110","35.4","8.1","52667","17558","9.6","5.0","82708","58578","55.1","7.2","86250","25938","39.2","7.8","64750","26563","15.9","5.8","113750","17107","27.7","-888888888.0","(X)","-888888888","32.8","-888888888.0","(X)","(X)","22.6","-888888888.0","(X)","(X)",
"1400000US13121005300","Census Tract 53, Fulton County, Georgia","1556","108","81981","11869","57.2","7.6","100000","22201","37.8","6.7","54286","27334","0.0","2.5","-","-222222222","1.7","1.9","185179","104950","0.0","2.5","-","-222222222","0.8","1.3","-","-222222222","2.6","3.6","108333","85173","4.0","4.6","106678","15640","55.6","8.0","98984","19650","4.0","4.3","11359","757","62.9","6.2","97708","20774","23.7","4.5","66036","31630","9.4","2.5","28182","27046","737","145","106328","18362","36.1","13.6","108167","106180","63.9","13.6","105911","19830","66.4","10.6","132031","13971","27.0","11.2","19185","25906","6.6","5.4","42596","31420","819","168","67067","13731","52.1","12.0","65353","24889","45.9","12.1","55577","27660","6.2","3.5","113281","95330","47.9","12.0","73782","36203","32.4","11.4","65609","16622","15.5","7.5","157663","68143","21.7","-888888888.0","(X)","-888888888","26.5","-888888888.0","(X)","(X)","17.3","-888888888.0","(X)","(X)",
"1400000US13121005501","Census Tract 55.01, Fulton County, Georgia","814","123","32273","7790","14.9","8.0","59013","37300","70.9","6.9","21815","11932","0.0","4.8","-","-222222222","3.9","4.6","31739","116172","0.0","4.8","-","-222222222","1.1","1.9","-","-222222222","9.2","7.0","153925","30257","2.0","3.2","-","**","14.9","8.0","59013","37300","3.3","4.0","55724","61970","51.2","10.8","36068","19716","32.3","10.1","29125","32473","13.1","7.0","20927","4139","500","101","36420","29696","60.8","13.7","58289","37653","39.2","13.7","30217","18271","47.2","17.2","123333","154552","34.6","15.4","27930","21295","18.2","13.3","32228","53607","314","114","20806","9857","33.8","16.2","14397","9954","27.4","14.9","14079","9138","6.4","7.7","57500","131529","66.2","16.2","21848","18794","52.9","18.6","29000","17964","13.4","16.6","9091","59346","31.6","-888888888.0","(X)","-888888888","44.8","-888888888.0","(X)","(X)","10.5","-888888888.0","(X)","(X)",
"1400000US13121005502","Census Tract 55.02, Fulton County, Georgia","832","156","18750","8765","4.6","3.6","96923","163875","94.7","3.8","17059","7419","0.7","1.3","-","-222222222","0.0","4.7","-","-222222222","0.0","4.7","-","-222222222","0.0","4.7","-","-222222222","0.0","4.7","-","-222222222","3.4","5.3","-","**","4.6","3.6","96923","163875","13.6","11.2","12879","2039","49.4","13.9","27578","6827","16.5","5.3","45903","31253","20.6","8.5","9456","3705","556","144","16324","5879","62.2","12.1","12761","2902","37.8","12.1","38889","25381","15.1","10.8","80694","84652","75.7","12.2","13410","1982","9.2","6.9","20391","184532","276","151","27865","19250","66.7","22.3","29010","6084","61.6","23.3","28646","7481","5.1","8.6","-","-222222222","33.3","22.3","8878","19626","33.3","22.3","8878","19626","0.0","13.5","-","-222222222","53.8","-888888888.0","(X)","-888888888","66.5","-888888888.0","(X)","(X)","28.3","-888888888.0","(X)","(X)",
"1400000US13121005700","Census Tract 57, Fulton County, Georgia","455","87","14554","11983","5.7","8.6","-","-222222222","92.5","8.9","14018","9512","0.0","8.4","-","-222222222","1.8","2.8","-","-222222222","0.0","8.4","-","-222222222","0.0","8.4","-","-222222222","0.0","8.4","-","-222222222","0.0","8.4","-","**","5.7","8.6","-","**","5.1","8.2","-","-222222222","39.8","15.3","12827","4724","29.5","14.9","25833","3055","25.7","11.6","9250","1338","192","68","14762","19302","43.8","28.2","24615","4838","56.3","28.2","12222","2896","14.6","21.4","-","-222222222","74.0","25.1","24519","8679","11.5","18.1","2,500-","***","263","88","12188","17322","66.2","21.9","12206","16559","54.8","22.4","10000","6169","11.4","13.5","53214","40984","33.8","21.9","12159","19708","33.8","21.9","12159","19708","0.0","14.1","-","-222222222","43.1","-888888888.0","(X)","-888888888","53.1","-888888888.0","(X)","(X)","35.7","-888888888.0","(X)","(X)",
"1400000US13121005800","Census Tract 58, Fulton County, Georgia","531","116","20339","7086","16.4","10.3","77917","115926","76.8","11.5","14659","8515","0.0","7.3","-","-222222222","6.8","6.0","29063","33742","0.0","7.3","-","-222222222","0.0","7.3","-","-222222222","0.0","7.3","-","-222222222","0.0","7.3","-","**","16.4","10.3","77917","115926","27.3","12.0","10670","8099","17.5","10.8","32446","16596","33.9","15.3","29444","13568","21.3","10.8","12361","4357","312","96","20000","13952","53.2","19.7","22368","19345","46.8","19.7","17750","11739","44.9","20.7","20789","18728","48.1","20.7","19125","20503","7.1","8.6","47708","74472","219","89","20560","10332","52.1","24.5","21552","8343","47.9","24.4","21164","11886","4.1","6.3","-","-222222222","47.9","24.5","15703","61699","33.8","23.6","17188","175248","14.2","17.8","6550","26724","47.8","-888888888.0","(X)","-888888888","58.7","-888888888.0","(X)","(X)","32.4","-888888888.0","(X)","(X)",
"1400000US13121006000","Census Tract 60, Fulton County, Georgia","1309","144","20972","10398","2.9","2.4","17000","99350","94.8","4.1","25028","12309","1.5","2.3","-","-222222222","0.0","3.0","-","-222222222","0.0","3.0","-","-222222222","0.8","1.3","-","-222222222","0.0","3.0","-","-222222222","0.8","1.3","-","**","2.9","2.4","17000","99350","4.4","3.5","15721","16220","36.1","7.8","25625","20114","30.2","7.9","37417","19787","29.3","5.5","19202","10896","697","136","31750","11428","33.9","12.8","38333","51891","66.1","12.8","31250","10205","39.9","13.0","49048","12636","48.6","14.4","19120","12541","11.5","9.4","85875","101487","612","144","13920","2431","52.1","13.8","13036","1915","50.8","13.8","12906","1983","1.3","2.4","-","-222222222","47.9","13.8","20231","14230","44.4","13.7","21204","16901","3.4","3.9","9886","11708","40.3","-888888888.0","(X)","-888888888","36.9","-888888888.0","(X)","(X)","44.3","-888888888.0","(X)","(X)",
"1400000US13121006100","Census Tract 61, Fulton County, Georgia","1261","145","31250","8986","2.3","2.6","9313","5618","95.8","4.0","31395","8854","0.0","3.1","-","-222222222","0.0","3.1","-","-222222222","0.0","3.1","-","-222222222","1.9","3.0","-","-222222222","0.0","3.1","-","-222222222","0.0","3.1","-","**","2.3","2.6","9313","5618","6.7","6.0","29722","75185","23.6","10.3","38929","36229","37.9","8.9","32197","14052","31.8","5.2","25417","11669","795","144","47708","21782","20.9","10.0","35682","30356","79.1","10.0","49097","23233","41.9","13.9","51181","15764","45.0","14.0","34103","23818","13.1","8.5","21600","49124","466","148","11995","4745","49.6","19.8","19760","10416","47.2","19.3","19231","8614","2.4","3.6","-","-222222222","50.4","19.8","10372","3467","44.8","18.0","10759","1848","5.6","8.8","-","-222222222","30.9","-888888888.0","(X)","-888888888","32.5","-888888888.0","(X)","(X)","28.3","-888888888.0","(X)","(X)",
"1400000US13121006200","Census Tract 62, Fulton County, Georgia","365","117","28239","11063","12.9","11.5","65417","77203","81.4","13.2","23594","17977","0.0","10.4","-","-222222222","0.0","10.4","-","-222222222","0.0","10.4","-","-222222222","0.0","10.4","-","-222222222","5.8","7.6","6641","5369","0.0","10.4","-","**","12.9","11.5","65417","77203","4.7","7.3","-","-222222222","36.4","14.7","32589","44258","51.5","14.3","28409","11225","7.4","6.6","32031","33014","249","121","28011","13103","57.0","16.7","18409","8890","43.0","16.7","45268","19791","49.4","19.9","34821","29270","45.8","17.8","18125","9296","4.8","6.6","56875","10588","116","59","30625","32929","22.4","23.0","33929","33472","22.4","23.0","33929","33472","0.0","28.4","-","-222222222","77.6","23.0","17857","31023","44.8","28.9","33393","29929","32.8","25.8","7885","7165","54.8","-888888888.0","(X)","-888888888","55.0","-888888888.0","(X)","(X)","54.3","-888888888.0","(X)","(X)",
"1400000US13121006300","Census Tract 63, Fulton County, Georgia","625","122","17266","6580","0.0","6.2","-","-222222222","98.2","2.9","17574","7070","0.0","6.2","-","-222222222","0.0","6.2","-","-222222222","0.0","6.2","-","-222222222","1.8","2.9","-","-222222222","0.0","6.2","-","-222222222","1.8","2.9","-","**","0.0","6.2","-","**","3.0","4.5","2,500-","-333333333","29.1","12.7","34483","9097","42.1","14.3","14073","9771","25.8","9.5","18177","6866","157","48","22344","11134","53.5","18.4","15833","17249","46.5","18.4","41625","21354","35.7","23.0","33750","23542","42.0","21.3","18500","25691","22.3","15.7","16354","38878","468","117","15972","7200","48.9","18.6","10972","10459","44.9","18.1","9250","10949","4.1","5.2","62625","97474","51.1","18.6","24702","23871","38.5","18.5","14955","19262","12.6","12.4","52750","42680","39.8","-888888888.0","(X)","-888888888","31.8","-888888888.0","(X)","(X)","42.5","-888888888.0","(X)","(X)",
"1400000US13121006400","Census Tract 64, Fulton County, Georgia","519","100","24375","13719","25.8","8.2","50805","18174","61.5","13.7","13313","13298","2.9","4.4","-","-222222222","0.0","7.4","-","-222222222","0.0","7.4","-","-222222222","9.8","9.6","37875","31428","0.0","7.4","-","-222222222","24.1","15.0","39708","21676","11.6","11.0","37273","64175","8.3","7.2","20139","33703","41.4","11.7","20197","18640","43.9","16.0","36481","17388","6.4","10.2","-","-222222222","288","87","35792","5490","53.1","27.5","24625","20168","46.9","27.5","36521","13430","43.4","26.2","51250","1265","56.6","26.2","24125","16170","0.0","12.9","-","**","231","72","9156","15071","52.8","23.9","2,500-","-333333333","52.8","23.9","2,500-","-333333333","0.0","15.8","-","-222222222","47.2","23.9","37958","11536","47.2","23.9","37958","11536","0.0","15.8","-","-222222222","47.8","-888888888.0","(X)","-888888888","63.9","-888888888.0","(X)","(X)","27.7","-888888888.0","(X)","(X)",
"1400000US13121006500","Census Tract 65, Fulton County, Georgia","1505","135","43346","7957","13.8","4.9","48167","12444","83.2","5.4","41780","11131","0.9","1.4","-","-222222222","0.0","2.6","-","-222222222","0.0","2.6","-","-222222222","0.0","2.6","-","-222222222","2.1","2.0","44722","118789","0.5","1.0","-","**","13.8","4.9","48167","12444","0.5","0.8","-","-222222222","46.6","6.9","53477","17321","33.1","6.3","44412","14796","19.8","4.7","13750","8533","830","146","47833","19641","41.6","10.9","36528","44994","58.4","10.9","53125","19907","49.9","11.8","79115","19814","39.6","11.1","27356","8614","10.5","6.9","82639","57763","675","138","40250","15565","61.8","10.0","32313","23599","54.2","11.5","20313","28374","7.6","6.2","66678","8744","38.2","10.0","48167","12461","34.7","10.3","42500","14462","3.6","3.6","60625","12518","36.5","-888888888.0","(X)","-888888888","48.7","-888888888.0","(X)","(X)","19.3","-888888888.0","(X)","(X)",
"1400000US13121006601","Census Tract 66.01, Fulton County, Georgia","738","114","32245","13484","22.0","8.3","54432","22025","76.0","8.7","29792","16770","2.0","3.4","-","-222222222","0.0","5.3","-","-222222222","0.0","5.3","-","-222222222","0.0","5.3","-","-222222222","0.0","5.3","-","-222222222","0.0","5.3","-","**","22.0","8.3","54432","22025","0.9","3.8","-","-222222222","29.0","11.9","44196","8829","52.7","16.4","32083","21011","17.3","11.2","18256","7131","373","102","28750","26377","30.0","17.7","43482","38369","70.0","17.7","23125","25356","38.6","19.1","45833","38926","45.6","17.5","28214","19843","15.8","16.1","2,500-","***","365","116","32589","14302","54.8","18.8","31250","12481","50.1","18.0","30365","12898","4.7","6.8","-","-222222222","45.2","18.8","40762","21681","35.1","18.2","41037","16691","10.1","11.5","14511","251299","29.5","-888888888.0","(X)","-888888888","33.0","-888888888.0","(X)","(X)","26.0","-888888888.0","(X)","(X)",
"1400000US13121006602","Census Tract 66.02, Fulton County, Georgia","390","88","13269","20474","0.0","9.7","-","-222222222","87.4","17.4","10365","10969","12.6","17.4","-","-222222222","0.0","9.7","-","-222222222","0.0","9.7","-","-222222222","0.0","9.7","-","-222222222","0.0","9.7","-","-222222222","2.6","4.3","-","**","0.0","9.7","-","**","22.3","14.1","23403","36685","29.0","20.2","11705","45508","26.9","16.9","9732","32894","21.8","11.3","12981","21175","119","61","24097","19079","73.1","18.5","11477","25866","26.9","18.5","37667","31965","1.7","9.7","-","-222222222","85.7","18.3","22917","29269","12.6","18.1","-","**","271","95","11058","17452","68.6","23.0","23375","22315","57.2","25.5","13365","17578","11.4","17.4","-","-222222222","31.4","23.0","2,500-","-333333333","25.1","21.6","2,500-","-333333333","6.3","9.9","2,500-","-333333333","49.0","-888888888.0","(X)","-888888888","43.7","-888888888.0","(X)","(X)","51.3","-888888888.0","(X)","(X)",
"1400000US13121006700","Census Tract 67, Fulton County, Georgia","1421","156","25824","11606","5.0","3.5","108984","160488","91.3","4.3","21989","11632","0.0","2.8","-","-222222222","0.7","1.3","-","-222222222","0.0","2.8","-","-222222222","0.9","1.4","-","-222222222","2.0","2.1","26813","23455","0.0","2.8","-","**","5.0","3.5","108984","160504","2.7","2.8","25000","50111","42.0","7.5","49575","13264","33.5","7.5","25278","10125","21.8","5.7","14545","6153","660","115","31250","25118","37.1","11.2","21815","36087","62.9","11.2","36932","24890","39.2","14.7","102617","113722","52.1","15.3","17813","11172","8.6","7.6","7150","57758","761","136","22212","13759","52.6","11.4","14559","10903","45.1","10.2","15515","10195","7.5","7.5","2,500-","-333333333","47.4","11.4","33792","24987","38.0","11.4","18594","21691","9.5","6.8","59821","30198","38.2","-888888888.0","(X)","-888888888","41.1","-888888888.0","(X)","(X)","35.7","-888888888.0","(X)","(X)",
"1400000US13121006801","Census Tract 68.01, Fulton County, Georgia","0","132","-","-222222222","-","-222222222.0","-","-222222222","-","-222222222.0","-","-222222222","-","-222222222.0","-","-222222222","-","-222222222.0","-","-222222222","-","-222222222.0","-","-222222222","-","-222222222.0","-","-222222222","-","-222222222.0","-","-222222222","-","-222222222.0","-","**","-","-222222222.0","-","**","-","-222222222.0","-","-222222222","-","-222222222.0","-","-222222222","-","-222222222.0","-","-222222222","-","-222222222.0","-","-222222222","0","132","-","-222222222","-","-222222222.0","-","-222222222","-","-222222222.0","-","-222222222","-","-222222222.0","-","-222222222","-","-222222222.0","-","**","-","-222222222.0","-","**","0","132","-","**","-","-222222222.0","-","-222222222","-","-222222222.0","-","-222222222","-","-222222222.0","-","-222222222","-","-222222222.0","-","-222222222","-","-222222222.0","-","-222222222","-","-222222222.0","-","-222222222","-","-888888888.0","(X)","-888888888","-","-888888888.0","(X)","(X)","-","-888888888.0","(X)","(X)",
"1400000US13121006802","Census Tract 68.02, Fulton County, Georgia","497","81","9449","8952","0.0","7.7","-","-222222222","100.0","7.7","9449","8952","0.0","7.7","-","-222222222","0.0","7.7","-","-222222222","0.0","7.7","-","-222222222","0.0","7.7","-","-222222222","0.0","7.7","-","-222222222","0.0","7.7","-","**","0.0","7.7","-","**","7.8","11.3","-","-222222222","51.1","16.8","2,500-","-333333333","15.3","11.7","62683","79014","25.8","12.1","18714","4036","401","96","8355","12203","68.8","17.3","2,500-","-333333333","31.2","17.3","22850","39391","30.7","17.7","22981","33993","69.3","17.7","2,500-","***","0.0","9.5","-","**","96","60","13750","9729","100.0","32.7","13750","9729","100.0","32.7","13750","9729","0.0","32.7","-","-222222222","0.0","32.7","-","-222222222","0.0","32.7","-","-222222222","0.0","32.7","-","-222222222","26.4","-888888888.0","(X)","-888888888","20.2","-888888888.0","(X)","(X)","52.1","-888888888.0","(X)","(X)",
"1400000US13121006900","Census Tract 69, Fulton County, Georgia","1364","157","46384","8852","46.5","7.6","58913","14072","37.5","8.5","45135","7262","0.0","2.9","-","-222222222","3.6","3.8","4542","150100","0.0","2.9","-","-222222222","11.8","6.9","16678","39461","0.6","1.1","-","-222222222","19.5","7.8","32955","19012","36.8","7.3","62273","26480","7.3","5.4","38036","51512","52.1","7.0","51087","18731","36.3","6.7","42061","15563","4.4","2.4","62841","32332","750","161","50000","18186","42.4","12.3","43654","21360","57.6","12.3","61932","9139","59.1","12.3","63574","11192","18.7","10.1","57917","31920","22.3","10.4","41394","24660","614","147","42556","3907","50.7","13.9","42861","2715","39.1","13.0","42451","2534","11.6","7.9","56875","75367","49.3","13.9","41641","33053","32.7","13.6","26250","16158","16.6","6.9","136250","61408","35.9","-888888888.0","(X)","-888888888","45.9","-888888888.0","(X)","(X)","23.8","-888888888.0","(X)","(X)",
"1400000US13121007001","Census Tract 70.01, Fulton County, Georgia","1328","121","34123","5675","6.7","3.4","49886","43641","91.0","4.0","33662","5502","0.0","3.0","-","-222222222","0.0","3.0","-","-222222222","0.0","3.0","-","-222222222","0.9","1.5","-","-222222222","1.4","1.6","11875","80710","1.7","2.0","17292","36024","6.7","3.4","49886","43641","2.1","3.3","-","-222222222","30.7","8.5","30969","8356","49.1","9.2","40000","21826","18.1","4.5","22321","28959","894","136","39632","25301","33.2","11.6","19181","57444","66.8","11.6","48672","22175","43.3","11.9","61840","7181","37.1","11.2","21429","20457","19.6","10.2","56065","32395","434","128","25904","10014","65.2","17.2","23179","13429","61.3","17.2","23000","15886","3.9","4.6","50568","51351","34.8","17.2","35650","16625","28.6","17.0","27014","15608","6.2","6.3","48295","20548","47.5","-888888888.0","(X)","-888888888","57.0","-888888888.0","(X)","(X)","26.7","-888888888.0","(X)","(X)",
"1400000US13121007002","Census Tract 70.02, Fulton County, Georgia","938","153","25609","3367","8.8","5.7","22875","6718","81.9","5.7","24632","6883","0.0","4.2","-","-222222222","6.1","6.2","33451","15092","0.0","4.2","-","-222222222","3.2","2.6","-","-222222222","0.0","4.2","-","-222222222","5.3","4.6","35417","37642","6.7","5.1","25375","22682","5.4","5.2","3315","2957","42.6","10.3","25645","5884","40.2","9.8","32875","8298","11.7","6.6","10278","13030","561","119","25346","3662","53.3","13.5","24006","6587","46.7","13.5","26277","4469","36.4","11.7","38462","13813","61.1","11.8","17952","8008","2.5","3.1","24444","5812","377","134","12435","25945","60.2","16.8","4185","18496","60.2","16.8","4185","18496","0.0","10.1","-","-222222222","39.8","16.8","26855","4949","34.0","16.7","27734","8880","5.8","7.4","19792","12908","32.3","-888888888.0","(X)","-888888888","34.4","-888888888.0","(X)","(X)","24.9","-888888888.0","(X)","(X)",
"1400000US13121007100","Census Tract 71, Fulton County, Georgia","1077","139","22658","4176","0.9","1.5","-","-222222222","99.1","1.5","22835","4304","0.0","3.6","-","-222222222","0.0","3.6","-","-222222222","0.0","3.6","-","-222222222","0.0","3.6","-","-222222222","0.0","3.6","-","-222222222","0.0","3.6","-","**","0.9","1.5","-","**","11.5","6.6","4271","11685","31.5","10.6","29531","13361","37.5","9.8","24464","22606","19.5","4.5","11364","2189","825","119","24769","8414","46.9","11.9","11761","15124","53.1","11.9","37647","2542","28.8","11.8","38705","3914","64.6","12.6","13125","15183","6.5","7.0","28333","92561","252","105","17500","15795","32.9","17.1","8686","1278","29.0","16.0","8664","1759","4.0","6.1","-","-222222222","67.1","17.1","22306","5292","67.1","17.1","22306","5292","0.0","14.6","-","-222222222","50.9","-888888888.0","(X)","-888888888","42.9","-888888888.0","(X)","(X)","77.0","-888888888.0","(X)","(X)",
"1400000US13121007200","Census Tract 72, Fulton County, Georgia","636","118","32344","5845","6.3","4.8","20455","7636","83.5","10.4","33506","5688","0.0","6.1","-","-222222222","0.8","1.8","-","-222222222","0.0","6.1","-","-222222222","9.4","9.2","14919","63397","0.0","6.1","-","-222222222","11.2","9.2","21023","37797","4.6","4.0","19028","20949","8.3","7.0","17634","26288","26.9","8.9","35260","35414","46.2","11.7","35278","6095","18.6","8.2","26250","14756","440","101","20139","11040","36.1","12.8","16375","5424","63.9","12.8","35324","8460","20.2","10.5","29856","7902","53.0","12.2","15375","7342","26.8","12.5","21429","64390","196","97","34625","13238","23.5","19.2","19412","11935","23.5","19.2","19412","11935","0.0","18.4","-","-222222222","76.5","19.2","41429","8575","61.7","27.4","40393","15508","14.8","21.5","-","-222222222","36.2","-888888888.0","(X)","-888888888","46.6","-888888888.0","(X)","(X)","12.8","-888888888.0","(X)","(X)",
